geneid	symbol
ENSMUSG00000114315	Gm48696
ENSMUSG00000114317	Gm49873
ENSMUSG00000114318	Gm48781
ENSMUSG00000114319	Gm47509
ENSMUSG00000114321	Gm8971
ENSMUSG00000114323	Gm47758
ENSMUSG00000114325	Rpl13-ps2
ENSMUSG00000114326	Gm4938
ENSMUSG00000114327	Gm40988
ENSMUSG00000114329	Gm30489
ENSMUSG00000114332	Gm8847
ENSMUSG00000114333	1700084D21Rik
ENSMUSG00000114334	Gm31393
ENSMUSG00000114335	Gm8456
ENSMUSG00000114336	Gm18643
ENSMUSG00000114337	Gm48704
ENSMUSG00000114338	Gm4059
ENSMUSG00000114339	Gm47974
ENSMUSG00000114340	Gm18132
ENSMUSG00000114345	Gm10873
ENSMUSG00000114348	Gm41031
ENSMUSG00000114349	Gm7591
ENSMUSG00000114352	4931407E12Rik
ENSMUSG00000114354	Gm34961
ENSMUSG00000114355	Gm40916
ENSMUSG00000114357	Gm48449
ENSMUSG00000114358	Gm5200
ENSMUSG00000114359	Gm47816
ENSMUSG00000114360	Gm48596
ENSMUSG00000114361	Gm31104
ENSMUSG00000114362	4933433G19Rik
ENSMUSG00000114366	Gm4165
ENSMUSG00000114369	Gm41077
ENSMUSG00000114372	2310067P03Rik
ENSMUSG00000114373	Gm48708
ENSMUSG00000114374	Gm7911
ENSMUSG00000114376	Gm18807
ENSMUSG00000114378	Gm49355
ENSMUSG00000114379	Gm4241
ENSMUSG00000114380	Gm47942
ENSMUSG00000114382	Gm4814
ENSMUSG00000114384	4930455J16Rik
ENSMUSG00000114387	Gm48767
ENSMUSG00000114388	Gm48510
ENSMUSG00000114389	Gm47734
ENSMUSG00000114390	1700062C10Rik
ENSMUSG00000114391	Gm48439
ENSMUSG00000114393	Gm47359
ENSMUSG00000114395	Gm47464
ENSMUSG00000114396	Gm31227
ENSMUSG00000114397	Gm7621
ENSMUSG00000114398	Gm20763
ENSMUSG00000114399	Gm47994
ENSMUSG00000114400	Gm47533
ENSMUSG00000114401	Gm38604
ENSMUSG00000114404	Gm40915
ENSMUSG00000114407	Gm48765
ENSMUSG00000114408	Gm47810
ENSMUSG00000114409	Gm9042
ENSMUSG00000114410	Gm2048
ENSMUSG00000114412	4930405A10Rik
ENSMUSG00000114414	A930014D07Rik
ENSMUSG00000114415	Gm41030
ENSMUSG00000114417	Gm34586
ENSMUSG00000114418	Gm18883
ENSMUSG00000114419	5430414B19Rik
ENSMUSG00000114420	Gm48906
ENSMUSG00000114422	Gm30411
ENSMUSG00000114424	Gm47414
ENSMUSG00000114425	Gm33447
ENSMUSG00000114430	Gm40264
ENSMUSG00000114431	Gm48601
ENSMUSG00000114432	Gm49391
ENSMUSG00000114433	Gm48488
ENSMUSG00000114435	Gm3778
ENSMUSG00000114436	Gm48283
ENSMUSG00000114437	4930415C11Rik
ENSMUSG00000114438	Gm47827
ENSMUSG00000114440	Gm47505
ENSMUSG00000114441	Gm33472
ENSMUSG00000114442	F630042J09Rik
ENSMUSG00000114443	Gm19241
ENSMUSG00000114446	Gm33524
ENSMUSG00000114447	Gm47636
ENSMUSG00000114448	C630044B11Rik
ENSMUSG00000114452	A530001N23Rik
ENSMUSG00000114453	Gm17805
ENSMUSG00000114456	H2bc9
ENSMUSG00000114457	Gm36346
ENSMUSG00000114458	Gm47551
ENSMUSG00000114459	Gm2736
ENSMUSG00000114460	Gm10779
ENSMUSG00000114461	Gm48155
ENSMUSG00000114462	Gm8371
ENSMUSG00000114463	Gm48162
ENSMUSG00000114465	Gm19139
ENSMUSG00000114467	Gm48430
ENSMUSG00000114468	Gm48879
ENSMUSG00000114469	C730002L08Rik
ENSMUSG00000114470	Gm49395
ENSMUSG00000114472	Gm38397
ENSMUSG00000114473	Gm49398
ENSMUSG00000114474	Gm34388
ENSMUSG00000114477	Gm8795
ENSMUSG00000114478	Gm34558
ENSMUSG00000114479	Gm49375
ENSMUSG00000114481	Gm46415
ENSMUSG00000114482	Gm7604
ENSMUSG00000114483	Gm49144
ENSMUSG00000114484	Gm8517
ENSMUSG00000114486	Gm48447
ENSMUSG00000114487	Gm49393
ENSMUSG00000114488	Gm5802
ENSMUSG00000114490	Gm19866
ENSMUSG00000114491	A230103O09Rik
ENSMUSG00000114492	Gm9984
ENSMUSG00000114493	Gm47071
ENSMUSG00000114496	Gm47601
ENSMUSG00000114498	Gm48339
ENSMUSG00000114500	Gm8983
ENSMUSG00000114501	Gm48582
ENSMUSG00000114503	Gm20242
ENSMUSG00000114504	Gm48321
ENSMUSG00000114506	Gm5666
ENSMUSG00000114507	Gm30747
ENSMUSG00000114509	4930471G24Rik
ENSMUSG00000114511	0710001A04Rik
ENSMUSG00000114512	Gm47348
ENSMUSG00000114514	Gm47010
ENSMUSG00000114515	Aldoa
ENSMUSG00000114516	Gm46440
ENSMUSG00000114517	Gm19290
ENSMUSG00000114519	Gm32376
ENSMUSG00000114520	Gm41073
ENSMUSG00000114521	Gm48050
ENSMUSG00000114522	Gm32067
ENSMUSG00000114524	Gm48357
ENSMUSG00000114525	Gm47990
ENSMUSG00000114526	A930015P04Rik
ENSMUSG00000114529	Gm4939
ENSMUSG00000114530	Gm48725
ENSMUSG00000114531	A530065N20Rik
ENSMUSG00000114532	2610318M16Rik
ENSMUSG00000114533	Gm8416
ENSMUSG00000114534	Gm32004
ENSMUSG00000114535	Gm47246
ENSMUSG00000114536	Gm48837
ENSMUSG00000114538	Gm31517
ENSMUSG00000114539	Gm47921
ENSMUSG00000114540	Gm6421
ENSMUSG00000114541	Gm29680
ENSMUSG00000114544	Gm49146
ENSMUSG00000114545	Gm32184
ENSMUSG00000114547	Gm3226
ENSMUSG00000114551	Gm6035
ENSMUSG00000114552	Gm48570
ENSMUSG00000114553	Gm7644
ENSMUSG00000114554	5430425K12Rik
ENSMUSG00000114555	Gm48706
ENSMUSG00000114557	Gm8345
ENSMUSG00000114558	Gm9570
ENSMUSG00000114562	Gm18080
ENSMUSG00000114563	1700016K05Rik
ENSMUSG00000114564	Gm10739
ENSMUSG00000114566	Gm48500
ENSMUSG00000114569	Gm35215
ENSMUSG00000114571	Gm35595
ENSMUSG00000114572	Gm48457
ENSMUSG00000114573	Gm47732
ENSMUSG00000114575	Gm47814
ENSMUSG00000114576	Naip3-ps1
ENSMUSG00000114577	Gm35217
ENSMUSG00000114579	Gm4130
ENSMUSG00000114581	Gm8277
ENSMUSG00000114584	Gm47694
ENSMUSG00000114585	Gm32401
ENSMUSG00000114586	Gm31804
ENSMUSG00000114588	Gm6411
ENSMUSG00000114590	5930438M14Rik
ENSMUSG00000114592	Gm5042
ENSMUSG00000114593	Gm19716
ENSMUSG00000114594	Gm48402
ENSMUSG00000114595	Gm48004
ENSMUSG00000114596	Gm47523
ENSMUSG00000114598	D130062J10Rik
ENSMUSG00000114602	Gm49223
ENSMUSG00000114603	Gm17938
ENSMUSG00000114605	C130051F05Rik
ENSMUSG00000114606	Gm7633
ENSMUSG00000114607	Gm8990
ENSMUSG00000114608	Gm36161
ENSMUSG00000114609	Gm29767
ENSMUSG00000114610	Cyp2c52-ps
ENSMUSG00000114612	Gm47550
ENSMUSG00000114613	Gm10732
ENSMUSG00000114615	Gm48370
ENSMUSG00000114616	Gm26754
ENSMUSG00000114617	Gm48766
ENSMUSG00000114618	Gm41183
ENSMUSG00000114619	Gm49141
ENSMUSG00000114621	Gm31107
ENSMUSG00000114622	Gm18990
ENSMUSG00000114623	Gm34788
ENSMUSG00000114624	Gm48267
ENSMUSG00000114626	Gm48266
ENSMUSG00000114627	B230220B15Rik
ENSMUSG00000114628	Gm19018
ENSMUSG00000114632	Gm48399
ENSMUSG00000114633	Gm46416
ENSMUSG00000114634	F830210D05Rik
ENSMUSG00000114635	Gm49392
ENSMUSG00000114637	Gm47851
ENSMUSG00000114638	Gm31834
ENSMUSG00000114639	Gm31946
ENSMUSG00000114640	Gm48107
ENSMUSG00000114642	Gm5461
ENSMUSG00000114646	Gm47888
ENSMUSG00000114647	Gm30127
ENSMUSG00000114648	Gm19034
ENSMUSG00000114649	3110006O06Rik
ENSMUSG00000114650	Gm47570
ENSMUSG00000114652	Gm41043
ENSMUSG00000114653	Gm18398
ENSMUSG00000114654	Gm47918
ENSMUSG00000114655	4631422I05Rik
ENSMUSG00000114656	2810403G07Rik
ENSMUSG00000114658	Gm30008
ENSMUSG00000114660	Gm47881
ENSMUSG00000114661	Gm48707
ENSMUSG00000114662	Gm31683
ENSMUSG00000114664	Gm48639
ENSMUSG00000114665	Lncbate6
ENSMUSG00000114667	Ctsm-ps2
ENSMUSG00000114675	Gm18834
ENSMUSG00000114676	Gm47678
ENSMUSG00000114677	Gm48733
ENSMUSG00000114680	Gm47202
ENSMUSG00000114681	1700026N04Rik
ENSMUSG00000114682	Gm48775
ENSMUSG00000114683	Gm47763
ENSMUSG00000114686	Gm4573
ENSMUSG00000114687	Gm5452
ENSMUSG00000114688	Gm47381
ENSMUSG00000114689	Gm9465
ENSMUSG00000114690	Gm33321
ENSMUSG00000114691	Gm48438
ENSMUSG00000114693	Gm41177
ENSMUSG00000114695	Gm48648
ENSMUSG00000114696	Gm47479
ENSMUSG00000114697	Gm30806
ENSMUSG00000114701	Gm47731
ENSMUSG00000114702	Gm40828
ENSMUSG00000114704	Gm48003
ENSMUSG00000114705	Gm18760
ENSMUSG00000114707	Gm47558
ENSMUSG00000114708	Gm30177
ENSMUSG00000114709	Gm47920
ENSMUSG00000114710	Gm40923
ENSMUSG00000114713	Gm9633
ENSMUSG00000114714	Gm48763
ENSMUSG00000114715	Gm34471
ENSMUSG00000114719	Gm18134
ENSMUSG00000114720	Gm41162
ENSMUSG00000114721	Gm47938
ENSMUSG00000114722	Gm31392
ENSMUSG00000114723	5530402G07Rik
ENSMUSG00000114726	Gm48900
ENSMUSG00000114728	Gm6128
ENSMUSG00000114731	Gm47914
ENSMUSG00000114732	Gm40918
ENSMUSG00000114733	Gm4815
ENSMUSG00000114734	Gm48397
ENSMUSG00000114737	Gm8483
ENSMUSG00000114738	Gm41041
ENSMUSG00000114739	Gm47885
ENSMUSG00000114742	Gm47936
ENSMUSG00000114743	Gm34672
ENSMUSG00000114744	Gm38409
ENSMUSG00000114745	Gm48802
ENSMUSG00000114746	4933436N17Rik
ENSMUSG00000114748	Gm6734
ENSMUSG00000114749	Gm48442
ENSMUSG00000114751	5430425E15Rik
ENSMUSG00000114752	Gm35110
ENSMUSG00000114753	Gm34059
ENSMUSG00000114754	Gm8996
ENSMUSG00000114755	Galr3
ENSMUSG00000114756	Gm47273
ENSMUSG00000114757	Gm48126
ENSMUSG00000114759	Gm10257
ENSMUSG00000114760	Gm48006
ENSMUSG00000114761	Gm47242
ENSMUSG00000114762	Gm47007
ENSMUSG00000114763	Gm49354
ENSMUSG00000114765	Gm8514
ENSMUSG00000114766	Gm5203
ENSMUSG00000114767	Gm46392
ENSMUSG00000114770	4921522A10Rik
ENSMUSG00000114771	Gm49064
ENSMUSG00000114772	2210404E10Rik
ENSMUSG00000114773	Gm48568
ENSMUSG00000114774	Gm35281
ENSMUSG00000114778	Gm9634
ENSMUSG00000114780	AI197445
ENSMUSG00000114784	Gm47754
ENSMUSG00000114786	Gm48594
ENSMUSG00000114787	4930455M05Rik
ENSMUSG00000114788	Gm48899
ENSMUSG00000114789	Gm31577
ENSMUSG00000114790	4921509O07Rik
ENSMUSG00000114794	Gm47782
ENSMUSG00000114795	Gm48396
ENSMUSG00000114796	A930028N01Rik
ENSMUSG00000114797	Gm49336
ENSMUSG00000114800	Gm31600
ENSMUSG00000114801	Gm48549
ENSMUSG00000114803	Gm46443
ENSMUSG00000114804	Gm18073
ENSMUSG00000114805	Gm9626
ENSMUSG00000114806	Gm8963
ENSMUSG00000114807	Gm32090
ENSMUSG00000114808	Gm47947
ENSMUSG00000114809	Atp5c1-ps
ENSMUSG00000114810	Gm36101
ENSMUSG00000114812	Gm48254
ENSMUSG00000114815	Gm41118
ENSMUSG00000114817	Gm48356
ENSMUSG00000114818	Gm35164
ENSMUSG00000114820	Gm48200
ENSMUSG00000114821	Gm3509
ENSMUSG00000114823	Gm31630
ENSMUSG00000114824	3110015C05Rik
ENSMUSG00000114826	Gm10000
ENSMUSG00000114827	Gm46432
ENSMUSG00000114828	AI463229
ENSMUSG00000114829	Gm9130
ENSMUSG00000114830	Gm47400
ENSMUSG00000114832	Gm21388
ENSMUSG00000114833	Gm41192
ENSMUSG00000114835	Gm48194
ENSMUSG00000114836	Gm18517
ENSMUSG00000114838	Gm48703
ENSMUSG00000114839	Gm40989
ENSMUSG00000114841	Gm47352
ENSMUSG00000114842	Gm47797
ENSMUSG00000114843	Gm35733
ENSMUSG00000114844	Gm19222
ENSMUSG00000114845	Gm47511
ENSMUSG00000114846	Gm29927
ENSMUSG00000114849	Gm48595
ENSMUSG00000114851	Gm46409
ENSMUSG00000114853	D030051J21Rik
ENSMUSG00000114854	Gm34354
ENSMUSG00000114857	Gm48770
ENSMUSG00000114858	Gm5790
ENSMUSG00000114860	Gm49291
ENSMUSG00000114861	Gm47991
ENSMUSG00000114863	Gm48824
ENSMUSG00000114864	Gm41071
ENSMUSG00000114865	Gm29776
ENSMUSG00000114866	Gm40922
ENSMUSG00000114869	Gm48876
ENSMUSG00000114871	Gm21370
ENSMUSG00000114873	Gm47052
ENSMUSG00000114875	Gm30363
ENSMUSG00000114878	Gm9086
ENSMUSG00000114879	4930467J12Rik
ENSMUSG00000114880	Gm49098
ENSMUSG00000114882	Gm48581
ENSMUSG00000114883	Gm48860
ENSMUSG00000114884	Gm47675
ENSMUSG00000114886	Gm48432
ENSMUSG00000114887	Gm48894
ENSMUSG00000114888	Gm49616
ENSMUSG00000114891	Gm47272
ENSMUSG00000114892	Gm5463
ENSMUSG00000114893	Gm48684
ENSMUSG00000114895	4930579J19Rik
ENSMUSG00000114896	Gm34245
ENSMUSG00000114901	Gm47462
ENSMUSG00000114902	Gm4118
ENSMUSG00000114903	Gm46419
ENSMUSG00000114905	Gm48113
ENSMUSG00000114907	Gm47794
ENSMUSG00000114909	Csnk2a1-ps1
ENSMUSG00000114911	Gm17878
ENSMUSG00000114917	Gm48250
ENSMUSG00000114918	Gm9012
ENSMUSG00000114920	Gm19097
ENSMUSG00000114922	Ppifos
ENSMUSG00000114923	Gm49345
ENSMUSG00000114924	Gm38408
ENSMUSG00000114925	Gm47212
ENSMUSG00000114926	Gm2379
ENSMUSG00000114929	Gm48441
ENSMUSG00000114931	Gm32256
ENSMUSG00000114932	Gm4936
ENSMUSG00000114934	Gm48342
ENSMUSG00000114935	Gm47040
ENSMUSG00000114936	Gm47061
ENSMUSG00000114937	Gm30054
ENSMUSG00000114939	Gm48566
ENSMUSG00000114942	Gm49361
ENSMUSG00000114943	Gm8947
ENSMUSG00000114945	Gm48265
ENSMUSG00000114948	Gm6066
ENSMUSG00000114950	Gm47747
ENSMUSG00000114953	4930519K11Rik
ENSMUSG00000114957	Gm47316
ENSMUSG00000114958	Gm48612
ENSMUSG00000114959	G630093K05Rik
ENSMUSG00000114960	Gm47649
ENSMUSG00000114961	A930002C04Rik
ENSMUSG00000114962	Gm6343
ENSMUSG00000114963	Gm29010
ENSMUSG00000114966	Gm18681
ENSMUSG00000114968	A630019I02Rik
ENSMUSG00000114970	Gm49069
ENSMUSG00000114971	Gm49162
ENSMUSG00000114972	Gm49119
ENSMUSG00000114977	Gm9502
ENSMUSG00000114980	4933432I03Rik
ENSMUSG00000114981	Gm34093
ENSMUSG00000114982	Vmn1r14
ENSMUSG00000114983	Gm48997
ENSMUSG00000114984	Gm48947
ENSMUSG00000114985	1810028F09Rik
ENSMUSG00000114988	Gm49226
ENSMUSG00000114989	Gm49303
ENSMUSG00000114992	Gm2150
ENSMUSG00000114993	Gm6363
ENSMUSG00000114994	Gm49097
ENSMUSG00000114995	Gm49284
ENSMUSG00000114996	Gm48958
ENSMUSG00000114998	Gm2157
ENSMUSG00000114999	Gm7962
ENSMUSG00000115000	Gm49192
ENSMUSG00000115001	4930474H20Rik
ENSMUSG00000115002	Gm10847
ENSMUSG00000115003	Gm48933
ENSMUSG00000115005	Gm49195
ENSMUSG00000115006	Gm49054
ENSMUSG00000115007	5830448L01Rik
ENSMUSG00000115008	4933429O19Rik
ENSMUSG00000115009	G930009F23Rik
ENSMUSG00000115010	Gm20150
ENSMUSG00000115012	9630009A06Rik
ENSMUSG00000115013	Gm49231
ENSMUSG00000115014	Gm49061
ENSMUSG00000115015	D330046F09Rik
ENSMUSG00000115016	AA536875
ENSMUSG00000115017	Gm2573
ENSMUSG00000115018	Ndor1
ENSMUSG00000115019	Gm4278
ENSMUSG00000115020	Vmn1r218
ENSMUSG00000115022	Gm49387
ENSMUSG00000115023	Gm48967
ENSMUSG00000115025	Gm4240
ENSMUSG00000115026	Gm49041
ENSMUSG00000115027	Vmn1r81
ENSMUSG00000115028	Gm9391
ENSMUSG00000115037	Gm49262
ENSMUSG00000115039	Gm7043
ENSMUSG00000115040	Gm18994
ENSMUSG00000115043	Gm32455
ENSMUSG00000115044	Gm48978
ENSMUSG00000115049	Gm49172
ENSMUSG00000115050	Gm21154
ENSMUSG00000115052	Gm9287
ENSMUSG00000115053	Gm49275
ENSMUSG00000115057	Gm8705
ENSMUSG00000115060	Gm49306
ENSMUSG00000115062	4930544F09Rik
ENSMUSG00000115064	Gm49213
ENSMUSG00000115066	Gm49242
ENSMUSG00000115067	Dpep2
ENSMUSG00000115070	Gm4740
ENSMUSG00000115071	Gm49026
ENSMUSG00000115073	Gm49283
ENSMUSG00000115074	Ndor1
ENSMUSG00000115076	Gm49106
ENSMUSG00000115077	Gm46455
ENSMUSG00000115082	Gm49189
ENSMUSG00000115084	Gm49246
ENSMUSG00000115087	Gm48998
ENSMUSG00000115088	Gm49165
ENSMUSG00000115090	Gm49016
ENSMUSG00000115093	Gm8047
ENSMUSG00000115095	Gm49311
ENSMUSG00000115096	Gm48940
ENSMUSG00000115098	Gm49134
ENSMUSG00000115099	1700087I21Rik
ENSMUSG00000115100	Gm34934
ENSMUSG00000115101	Gm7778
ENSMUSG00000115102	Gm49270
ENSMUSG00000115107	Gm18368
ENSMUSG00000115108	Gm49228
ENSMUSG00000115109	Gm49032
ENSMUSG00000115111	Gm4632
ENSMUSG00000115113	Smim40-ps
ENSMUSG00000115116	Gm46496
ENSMUSG00000115118	Gm36617
ENSMUSG00000115119	Gm17756
ENSMUSG00000115120	4930425P05Rik
ENSMUSG00000115121	Gm49236
ENSMUSG00000115122	Gm49685
ENSMUSG00000115124	Gm49201
ENSMUSG00000115125	Gm6852
ENSMUSG00000115127	Gm46515
ENSMUSG00000115130	Gm49152
ENSMUSG00000115134	Gm49108
ENSMUSG00000115137	Gm34794
ENSMUSG00000115138	Gm36899
ENSMUSG00000115139	Gm4251
ENSMUSG00000115140	Gm32764
ENSMUSG00000115141	Gm49256
ENSMUSG00000115142	Gm33251
ENSMUSG00000115143	Fkbp1a-ps1
ENSMUSG00000115144	Gm7968
ENSMUSG00000115145	Gm35166
ENSMUSG00000115146	Gm4681
ENSMUSG00000115147	Gm5219
ENSMUSG00000115148	Gm49125
ENSMUSG00000115149	9330188P03Rik
ENSMUSG00000115151	Gm19276
ENSMUSG00000115153	Gm49240
ENSMUSG00000115154	Gm49067
ENSMUSG00000115155	Gm49182
ENSMUSG00000115157	Gm49397
ENSMUSG00000115158	Gm48912
ENSMUSG00000115160	Gm6532
ENSMUSG00000115161	Gm20555
ENSMUSG00000115164	Gm30159
ENSMUSG00000115169	Gm30563
ENSMUSG00000115170	Vmn1r38
ENSMUSG00000115171	Gm48943
ENSMUSG00000115172	Gm2582
ENSMUSG00000115173	Gm2638
ENSMUSG00000115174	Gm35996
ENSMUSG00000115177	4930523O13Rik
ENSMUSG00000115182	Gm49128
ENSMUSG00000115184	Gm49197
ENSMUSG00000115186	Gm49417
ENSMUSG00000115188	Gm46522
ENSMUSG00000115190	Gm49542
ENSMUSG00000115193	Gm6533
ENSMUSG00000115194	Gm48909
ENSMUSG00000115195	Gm5671
ENSMUSG00000115196	Gm6212
ENSMUSG00000115198	Gm49729
ENSMUSG00000115199	Vmn1r15
ENSMUSG00000115200	Gm46516
ENSMUSG00000115204	Gm36642
ENSMUSG00000115205	Gm16374
ENSMUSG00000115206	Gm49286
ENSMUSG00000115209	Gm34250
ENSMUSG00000115210	Gm49308
ENSMUSG00000115211	Gm18152
ENSMUSG00000115212	Gm8417
ENSMUSG00000115214	Gm49202
ENSMUSG00000115215	Gm41148
ENSMUSG00000115219	Eef1akmt4
ENSMUSG00000115220	Gm49768
ENSMUSG00000115221	Gm49121
ENSMUSG00000115222	Gm49747
ENSMUSG00000115223	Gm48985
ENSMUSG00000115224	Gm49215
ENSMUSG00000115226	Gm49229
ENSMUSG00000115228	Gm48948
ENSMUSG00000115229	Gm33525
ENSMUSG00000115230	AU022793
ENSMUSG00000115231	4930402D18Rik
ENSMUSG00000115232	Gm49378
ENSMUSG00000115233	Gm46498
ENSMUSG00000115234	Gm49130
ENSMUSG00000115238	Gm19236
ENSMUSG00000115239	Gm9264
ENSMUSG00000115240	Gm5144
ENSMUSG00000115241	Gm41322
ENSMUSG00000115242	Gm49018
ENSMUSG00000115246	Gm48984
ENSMUSG00000115248	Gm49037
ENSMUSG00000115249	Gm49085
ENSMUSG00000115250	Gm49020
ENSMUSG00000115252	Gm48996
ENSMUSG00000115253	Vmn1r20
ENSMUSG00000115257	Gm30467
ENSMUSG00000115258	Gm32093
ENSMUSG00000115261	Gm35769
ENSMUSG00000115262	Gm49135
ENSMUSG00000115263	Gm5089
ENSMUSG00000115264	Gm49260
ENSMUSG00000115265	Gm18153
ENSMUSG00000115266	4930557F08Rik
ENSMUSG00000115267	Vmn1r76
ENSMUSG00000115270	5430430K15Rik
ENSMUSG00000115271	4930529K09Rik
ENSMUSG00000115272	Gm49965
ENSMUSG00000115275	9630050E16Rik
ENSMUSG00000115276	9930017N22Rik
ENSMUSG00000115277	Gm19016
ENSMUSG00000115278	Gm34150
ENSMUSG00000115279	Gm49273
ENSMUSG00000115280	Gm7107
ENSMUSG00000115281	Gm49743
ENSMUSG00000115283	Gm49252
ENSMUSG00000115284	Gm34678
ENSMUSG00000115288	Gm9212
ENSMUSG00000115289	Gm49164
ENSMUSG00000115292	Gm33246
ENSMUSG00000115293	Gm49333
ENSMUSG00000115299	Gm49168
ENSMUSG00000115301	Gm6330
ENSMUSG00000115302	Gm49394
ENSMUSG00000115304	4930434J06Rik
ENSMUSG00000115305	Gm30584
ENSMUSG00000115306	Gm49159
ENSMUSG00000115307	Gm49313
ENSMUSG00000115311	Gm35823
ENSMUSG00000115312	Gm8518
ENSMUSG00000115313	Gm48941
ENSMUSG00000115314	Gm48966
ENSMUSG00000115315	Gnb1-ps2
ENSMUSG00000115316	Gm49096
ENSMUSG00000115317	Gm32618
ENSMUSG00000115318	Gm49089
ENSMUSG00000115319	Gm34417
ENSMUSG00000115320	4930524C18Rik
ENSMUSG00000115321	Gm34060
ENSMUSG00000115322	Gm49023
ENSMUSG00000115324	4930527F14Rik
ENSMUSG00000115325	Gm48979
ENSMUSG00000115326	Gm35019
ENSMUSG00000115327	Gm7566
ENSMUSG00000115328	Gm30691
ENSMUSG00000115329	Gm49272
ENSMUSG00000115330	Gm49221
ENSMUSG00000115332	Gm48952
ENSMUSG00000115333	Gm34590
ENSMUSG00000115337	4930570B17Rik
ENSMUSG00000115338	Pnp
ENSMUSG00000115339	Gm48913
ENSMUSG00000115340	Gm48965
ENSMUSG00000115343	Vmn1r21
ENSMUSG00000115344	Gm49364
ENSMUSG00000115345	Gm33497
ENSMUSG00000115347	Gm8238
ENSMUSG00000115348	Gm49155
ENSMUSG00000115351	Gm19077
ENSMUSG00000115353	Gm48968
ENSMUSG00000115354	Gm49083
ENSMUSG00000115355	4930445E18Rik
ENSMUSG00000115358	Gm49138
ENSMUSG00000115359	Gm49779
ENSMUSG00000115360	Gm48932
ENSMUSG00000115362	Gm49088
ENSMUSG00000115363	Gm49003
ENSMUSG00000115366	Gm9298
ENSMUSG00000115367	Gm33301
ENSMUSG00000115368	Gm48942
ENSMUSG00000115369	Gm49014
ENSMUSG00000115370	Gm15667
ENSMUSG00000115371	Gm18146
ENSMUSG00000115372	1700100I10Rik
ENSMUSG00000115373	Gm49194
ENSMUSG00000115375	Gm49039
ENSMUSG00000115378	Gm39653
ENSMUSG00000115380	Gm46453
ENSMUSG00000115381	Gm49266
ENSMUSG00000115383	Gm49216
ENSMUSG00000115384	Gm49205
ENSMUSG00000115386	Gm35909
ENSMUSG00000115387	Gm49244
ENSMUSG00000115388	Eppk1
ENSMUSG00000115389	Gm48936
ENSMUSG00000115390	Gm49035
ENSMUSG00000115391	Gm49123
ENSMUSG00000115392	Gm17882
ENSMUSG00000115396	Gm48994
ENSMUSG00000115398	Gm534
ENSMUSG00000115399	9430068D22Rik
ENSMUSG00000115400	Gm49137
ENSMUSG00000115401	Gm49157
ENSMUSG00000115405	Gm41307
ENSMUSG00000115406	Gm49300
ENSMUSG00000115407	Gm2140
ENSMUSG00000115408	Gm4529
ENSMUSG00000115409	Gm8139
ENSMUSG00000115410	2810457G06Rik
ENSMUSG00000115411	Gm6986
ENSMUSG00000115413	Gm49166
ENSMUSG00000115417	Gm48949
ENSMUSG00000115420	Rmrp
ENSMUSG00000115422	4930452G13Rik
ENSMUSG00000115423	AL731706.1
ENSMUSG00000115424	D130079A08Rik
ENSMUSG00000115425	Gm49305
ENSMUSG00000115427	Gm49174
ENSMUSG00000115428	Gm41290
ENSMUSG00000115429	Gm49153
ENSMUSG00000115430	Gm41300
ENSMUSG00000115431	Gm3219
ENSMUSG00000115432	D130009I18Rik
ENSMUSG00000115433	Gm49267
ENSMUSG00000115436	Gm8353
ENSMUSG00000115441	Gm34759
ENSMUSG00000115443	Gm9395
ENSMUSG00000115447	Gm48964
ENSMUSG00000115448	Gm21178
ENSMUSG00000115449	Gm49175
ENSMUSG00000115450	Gm4821
ENSMUSG00000115451	Gm49025
ENSMUSG00000115453	BC048602
ENSMUSG00000115454	Gm49086
ENSMUSG00000115456	Gm35248
ENSMUSG00000115457	Gm2387
ENSMUSG00000115458	Gm48931
ENSMUSG00000115460	Gm49127
ENSMUSG00000115463	Gm49356
ENSMUSG00000115468	Gm49217
ENSMUSG00000115469	Gm49227
ENSMUSG00000115471	C230086J09Rik
ENSMUSG00000115472	Gm49070
ENSMUSG00000115473	Gm49278
ENSMUSG00000115474	4930430F21Rik
ENSMUSG00000115478	Gm49198
ENSMUSG00000115479	Gm33203
ENSMUSG00000115480	Gm49249
ENSMUSG00000115481	Gm4940
ENSMUSG00000115483	Gm9732
ENSMUSG00000115484	Gm33121
ENSMUSG00000115485	Gm49126
ENSMUSG00000115486	Gm49017
ENSMUSG00000115491	Siah1-ps2
ENSMUSG00000115492	Gm41277
ENSMUSG00000115493	Gm5673
ENSMUSG00000115497	Gm49207
ENSMUSG00000115503	Gm6392
ENSMUSG00000115504	Gm48946
ENSMUSG00000115505	Gm9247
ENSMUSG00000115508	Gm49786
ENSMUSG00000115509	Gm49012
ENSMUSG00000115510	Gm9334
ENSMUSG00000115512	Rpl17-ps7
ENSMUSG00000115516	Gm8341
ENSMUSG00000115517	Gm48954
ENSMUSG00000115518	Gm10791
ENSMUSG00000115520	Gm41335
ENSMUSG00000115522	Gm49173
ENSMUSG00000115526	4930413F20Rik
ENSMUSG00000115527	Gm4355
ENSMUSG00000115529	9630013A20Rik
ENSMUSG00000115531	Gm35419
ENSMUSG00000115532	Gm41206
ENSMUSG00000115536	Gm32857
ENSMUSG00000115537	Gm6704
ENSMUSG00000115538	Hspd1-ps5
ENSMUSG00000115539	Gm6997
ENSMUSG00000115540	4930597G03Rik
ENSMUSG00000115541	Gm49258
